Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444
Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637
Temperature,Speed,Direction,Pressure,Temperature,Speed,Direction,Pressure
C,m/s,degrees,atm,C,m/s,degrees,atm
28.1,4.8,99,1.0016284233900814,28.1,3.448200507777265,99,1.0016284233900814
29.8,4.0,88,1.0005428077966938,29.8,2.8735004231477212,88,1.0005428077966938
30.7,3.3,65,0.9993584998766346,30.7,2.3706378490968696,65,0.9993584998766346
30.8,3.5,33,0.9984702689365902,30.8,2.514312870254256,33,0.9984702689365902
30.4,4.1,15,0.9978781149765606,30.4,2.945337933726414,15,0.9978781149765606
30.1,4.1,6,0.9974833456698742,30.1,2.945337933726414,6,0.9974833456698742
29.6,3.5,356,0.9975820379965458,29.6,2.514312870254256,356,0.9975820379965458
28.2,2.7,342,0.9981741919565753,28.2,1.9396127856247118,342,0.9981741919565753
26.9,2.1,331,0.9989637305699482,26.9,1.5085877221525537,331,0.9989637305699482
26.6,1.4,319,0.999753269183321,26.6,1.0057251481017022,319,0.999753269183321
26.4,0.3,353,1.0005428077966938,26.4,0.21551253173607907,353,1.0005428077966938
26.4,1.2,100,1.0011349617567233,26.4,0.8620501269443163,100,1.0011349617567233
26.5,1.5,148,1.001233654083395,26.5,1.0775626586803955,148,1.001233654083395
26.3,2.5,188,1.0011349617567233,26.3,1.7959377644673258,188,1.0011349617567233
26.0,2.8,194,1.0009375771033802,26.0,2.0114502962034044,194,1.0009375771033802
26.0,2.7,192,1.0006415001233653,26.0,1.9396127856247118,192,1.0006415001233653
25.7,2.5,169,1.0004441154700223,25.7,1.7959377644673258,169,1.0004441154700223
25.1,2.9,138,1.000246730816679,25.1,2.083287806782098,138,1.000246730816679
24.6,3.6,124,1.0003454231433506,24.6,2.586150380832949,124,1.0003454231433506
24.1,4.0,121,1.0006415001233653,24.1,2.8735004231477212,121,1.0006415001233653
23.9,4.4,118,1.0010362694300519,23.9,3.1608504654624934,118,1.0010362694300519
24.5,5.1,113,1.0015297310634097,24.5,3.663713039513344,113,1.0015297310634097
26.0,5.8,108,1.0020231926967678,26.0,4.166575613564196,108,1.0020231926967678
28.1,6.0,105,1.002220577350111,28.1,4.310250634721582,105,1.002220577350111
30.0,5.5,106,1.0018258080434246,30.0,3.9510630818281163,106,1.0018258080434246
31.2,4.7,105,1.0008388847767087,31.2,3.3763629971985725,105,1.0008388847767087
31.9,4.0,92,0.999753269183321,31.9,2.8735004231477212,92,0.999753269183321
32.0,3.5,62,0.998766345916605,32.0,2.514312870254256,62,0.998766345916605
31.6,3.6,38,0.9980754996299037,31.6,2.586150380832949,38,0.9980754996299037
30.9,3.5,27,0.9978781149765606,30.9,2.514312870254256,27,0.9978781149765606
30.2,3.5,18,0.9981741919565753,30.2,2.514312870254256,18,0.9981741919565753
28.8,3.2,8,0.9988650382432767,28.8,2.298800338518177,8,0.9988650382432767
27.6,2.5,7,0.9995558845299778,27.6,1.7959377644673258,7,0.9995558845299778
27.3,1.6,32,1.0003454231433506,27.3,1.1494001692590885,32,1.0003454231433506
27.1,1.6,81,1.0010362694300519,27.1,1.1494001692590885,81,1.0010362694300519
26.8,2.0,110,1.0016284233900814,26.8,1.4367502115738606,110,1.0016284233900814
26.2,2.3,135,1.0020231926967678,26.2,1.6522627433099395,135,1.0020231926967678
25.8,2.6,148,1.0021218850234395,25.8,1.8677752750460188,148,1.0021218850234395
25.8,2.8,153,1.001727115716753,25.8,2.0114502962034044,153,1.001727115716753
25.6,3.1,153,1.001233654083395,25.6,2.226962827939484,153,1.001233654083395
25.4,3.0,146,1.0010362694300519,25.4,2.155125317360791,146,1.0010362694300519
25.3,2.9,135,1.0009375771033802,25.3,2.083287806782098,135,1.0009375771033802
25.0,3.1,124,1.0009375771033802,25.0,2.226962827939484,124,1.0009375771033802
24.7,3.5,115,1.0010362694300519,24.7,2.514312870254256,115,1.0010362694300519
24.4,3.9,113,1.001233654083395,24.4,2.8016629125690278,113,1.001233654083395
24.6,4.1,112,1.0016284233900814,24.6,2.945337933726414,112,1.0016284233900814
25.9,4.4,112,1.0020231926967678,25.9,3.1608504654624934,112,1.0020231926967678
27.5,4.6,112,1.0021218850234395,27.5,3.304525486619879,112,1.0021218850234395
29.0,4.2,109,1.001727115716753,29.0,3.0171754443051073,109,1.001727115716753
30.3,3.4,111,1.0008388847767087,30.3,2.442475359675563,111,1.0008388847767087
30.9,2.9,114,0.9996545768566494,30.9,2.083287806782098,114,0.9996545768566494
30.7,2.1,81,0.998766345916605,30.7,1.5085877221525537,81,0.998766345916605
29.9,2.9,18,0.9984702689365902,29.9,2.083287806782098,18,0.9984702689365902
29.0,3.7,353,0.9983715766099186,29.0,2.657987891411642,353,0.9983715766099186
28.5,3.2,342,0.9985689612632618,28.5,2.298800338518177,342,0.9985689612632618
27.6,2.3,334,0.9988650382432767,27.6,1.6522627433099395,334,0.9988650382432767
26.7,2.0,330,0.999259807549963,26.7,1.4367502115738606,330,0.999259807549963
26.2,1.4,325,0.9999506538366643,26.2,1.0057251481017022,325,0.9999506538366643
25.9,0.6,221,1.0004441154700223,25.9,0.43102506347215813,221,1.0004441154700223
25.3,2.1,193,1.000740192450037,25.3,1.5085877221525537,193,1.000740192450037
24.6,2.7,197,1.000740192450037,24.6,1.9396127856247118,197,1.000740192450037
24.2,2.5,194,1.0005428077966938,24.2,1.7959377644673258,194,1.0005428077966938
23.8,2.5,178,1.0001480384900074,23.8,1.7959377644673258,178,1.0001480384900074
23.5,2.8,162,0.9994571922033062,23.5,2.0114502962034044,162,0.9994571922033062
23.2,2.9,153,0.9990624228966197,23.2,2.083287806782098,153,0.9990624228966197
23.1,2.9,140,0.9988650382432767,23.1,2.083287806782098,140,0.9988650382432767
23.2,3.4,122,0.9989637305699482,23.2,2.442475359675563,122,0.9989637305699482
23.3,4.1,115,0.9994571922033062,23.3,2.945337933726414,115,0.9994571922033062
23.4,4.5,108,1.0001480384900074,23.4,3.2326879760411864,108,1.0001480384900074
24.2,4.9,102,1.000740192450037,24.2,3.5200380183559585,102,1.000740192450037
25.9,4.8,100,1.0011349617567233,25.9,3.448200507777265,100,1.0011349617567233
27.6,4.3,96,1.0013323464100667,27.6,3.0890129548838,96,1.0013323464100667
29.1,3.9,91,1.0010362694300519,29.1,2.8016629125690278,91,1.0010362694300519
30.1,3.3,85,1.000246730816679,30.1,2.3706378490968696,85,1.000246730816679
30.6,3.0,63,0.9991611152232913,30.6,2.155125317360791,63,0.9991611152232913
30.5,3.5,31,0.9980754996299037,30.5,2.514312870254256,31,0.9980754996299037
30.0,4.0,13,0.9974833456698742,30.0,2.8735004231477212,13,0.9974833456698742
29.5,4.1,2,0.997285961016531,29.5,2.945337933726414,2,0.997285961016531
28.9,4.1,359,0.9974833456698742,28.9,2.945337933726414,359,0.9974833456698742
27.6,4.2,3,0.997779422649889,27.6,3.0171754443051073,3,0.997779422649889
26.4,4.0,9,0.9983715766099186,26.4,2.8735004231477212,9,0.9983715766099186
26.1,3.3,15,0.9991611152232913,26.1,2.3706378490968696,15,0.9991611152232913
25.9,2.3,19,0.999753269183321,25.9,1.6522627433099395,19,0.999753269183321
25.6,1.4,33,1.0001480384900074,25.6,1.0057251481017022,33,1.0001480384900074
25.0,0.9,104,1.0003454231433506,25.0,0.6465375952082373,104,1.0003454231433506
24.1,1.7,139,1.0003454231433506,24.1,1.2212376798377815,139,1.0003454231433506
23.6,1.9,148,1.0001480384900074,23.6,1.3649127009951674,148,1.0001480384900074
23.4,1.9,161,0.9999506538366643,23.4,1.3649127009951674,161,0.9999506538366643
23.2,2.1,151,0.9998519615099927,23.2,1.5085877221525537,151,0.9998519615099927
22.8,3.0,136,0.9998519615099927,22.8,2.155125317360791,136,0.9998519615099927
22.4,2.9,133,1.0000493461633357,22.4,2.083287806782098,133,1.0000493461633357
22.4,2.1,130,1.000246730816679,22.4,1.5085877221525537,130,1.000246730816679
22.8,2.0,114,1.0008388847767087,22.8,1.4367502115738606,114,1.0008388847767087
23.9,2.1,100,1.0016284233900814,23.9,1.5085877221525537,100,1.0016284233900814
25.6,2.6,85,1.0021218850234395,25.6,1.8677752750460188,85,1.0021218850234395
27.2,3.3,75,1.0020231926967678,27.2,2.3706378490968696,75,1.0020231926967678
28.7,3.0,74,1.0013323464100667,28.7,2.155125317360791,74,1.0013323464100667
29.9,2.3,71,1.0005428077966938,29.9,1.6522627433099395,71,1.0005428077966938
30.5,2.1,43,0.9994571922033062,30.5,1.5085877221525537,43,0.9994571922033062
30.6,2.9,10,0.9983715766099186,30.6,2.083287806782098,10,0.9983715766099186
30.2,3.3,359,0.9975820379965458,30.2,2.3706378490968696,359,0.9975820379965458
29.8,3.0,354,0.9973846533432026,29.8,2.155125317360791,354,0.9973846533432026
29.4,2.8,347,0.9975820379965458,29.4,2.0114502962034044,347,0.9975820379965458
28.1,2.5,340,0.9981741919565753,28.1,1.7959377644673258,340,0.9981741919565753
26.5,1.9,328,0.9990624228966197,26.5,1.3649127009951674,328,0.9990624228966197
25.7,0.8,320,1.0000493461633357,25.7,0.5747000846295442,320,1.0000493461633357
25.4,0.3,100,1.0008388847767087,25.4,0.21551253173607907,100,1.0008388847767087
25.1,1.0,150,1.0013323464100667,25.1,0.7183751057869303,150,1.0013323464100667
24.6,2.0,171,1.0015297310634097,24.6,1.4367502115738606,171,1.0015297310634097
24.0,2.5,168,1.0016284233900814,24.0,1.7959377644673258,168,1.0016284233900814
23.7,2.7,141,1.001727115716753,23.7,1.9396127856247118,141,1.001727115716753
23.6,3.4,121,1.0016284233900814,23.6,2.442475359675563,121,1.0016284233900814
23.3,3.8,108,1.0013323464100667,23.3,2.7298254019903347,108,1.0013323464100667
23.2,4.1,96,1.0011349617567233,23.2,2.945337933726414,96,1.0011349617567233
23.2,4.3,97,1.0011349617567233,23.2,3.0890129548838,97,1.0011349617567233
23.0,4.7,100,1.0015297310634097,23.0,3.3763629971985725,100,1.0015297310634097
22.9,4.9,100,1.0021218850234395,22.9,3.5200380183559585,100,1.0021218850234395
23.5,5.1,101,1.0028127313101407,23.5,3.663713039513344,101,1.0028127313101407
25.1,5.4,101,1.0033061929434988,25.1,3.8792255712494237,101,1.0033061929434988
27.0,5.4,100,1.0035035775968417,27.0,3.8792255712494237,100,1.0035035775968417
28.7,4.8,101,1.0030101159634839,28.7,3.448200507777265,101,1.0030101159634839
29.9,3.7,98,1.0021218850234395,29.9,2.657987891411642,98,1.0021218850234395
30.6,2.7,75,1.0010362694300519,30.6,1.9396127856247118,75,1.0010362694300519
30.7,3.1,31,1.0000493461633357,30.7,2.226962827939484,31,1.0000493461633357
30.3,4.2,12,0.9994571922033062,30.3,3.0171754443051073,12,0.9994571922033062
29.7,4.8,8,0.9993584998766346,29.7,3.448200507777265,8,0.9993584998766346
29.0,4.9,4,0.9996545768566494,29.0,3.5200380183559585,4,0.9996545768566494
27.7,4.4,2,1.0003454231433506,27.7,3.1608504654624934,2,1.0003454231433506
26.6,3.9,4,1.0010362694300519,26.6,2.8016629125690278,4,1.0010362694300519
26.3,3.4,10,1.001727115716753,26.3,2.442475359675563,10,1.001727115716753
26.2,3.2,25,1.002220577350111,26.2,2.298800338518177,25,1.002220577350111
26.0,3.4,37,1.0025166543301258,26.0,2.442475359675563,37,1.0025166543301258
25.7,3.2,35,1.0026153466567973,25.7,2.298800338518177,35,1.0026153466567973
25.4,2.7,38,1.0026153466567973,25.4,1.9396127856247118,38,1.0026153466567973
25.1,2.2,58,1.0026153466567973,25.1,1.5804252327312467,58,1.0026153466567973
24.6,1.7,113,1.0025166543301258,24.6,1.2212376798377815,113,1.0025166543301258
24.0,2.4,154,1.0023192696767826,24.0,1.7241002538886325,154,1.0023192696767826
23.5,3.0,152,1.0023192696767826,23.5,2.155125317360791,152,1.0023192696767826
23.2,3.4,138,1.0024179620034543,23.2,2.442475359675563,138,1.0024179620034543
23.2,3.6,127,1.002714038983469,23.2,2.586150380832949,127,1.002714038983469
23.3,4.0,122,1.0031088082901554,23.3,2.8735004231477212,122,1.0031088082901554
24.2,4.5,116,1.0037009622501851,24.2,3.2326879760411864,116,1.0037009622501851
25.5,5.2,112,1.004194423883543,25.5,3.7355505500920376,112,1.004194423883543
26.9,5.3,112,1.0042931162102147,26.9,3.80738806067073,112,1.0042931162102147
28.4,4.7,114,1.0037009622501851,28.4,3.3763629971985725,114,1.0037009622501851
29.8,3.9,114,1.002714038983469,29.8,2.8016629125690278,114,1.002714038983469
30.7,3.2,106,1.0015297310634097,30.7,2.298800338518177,106,1.0015297310634097
31.2,2.9,81,1.0003454231433506,31.2,2.083287806782098,81,1.0003454231433506
31.0,3.1,51,0.9995558845299778,31.0,2.226962827939484,51,0.9995558845299778
30.3,3.3,30,0.999259807549963,30.3,2.3706378490968696,30,0.999259807549963
29.5,3.5,13,0.9994571922033062,29.5,2.514312870254256,13,0.9994571922033062
28.2,3.5,1,0.9998519615099927,28.2,2.514312870254256,1,0.9998519615099927
26.9,3.0,5,1.0003454231433506,26.9,2.155125317360791,5,1.0003454231433506
26.4,2.1,36,1.0010362694300519,26.4,1.5085877221525537,36,1.0010362694300519
26.2,2.1,86,1.0016284233900814,26.2,1.5085877221525537,86,1.0016284233900814
26.0,2.6,117,1.0021218850234395,26.0,1.8677752750460188,117,1.0021218850234395
25.5,2.6,117,1.0026153466567973,25.5,1.8677752750460188,117,1.0026153466567973
25.1,2.8,109,1.002714038983469,25.1,2.0114502962034044,109,1.002714038983469
24.7,3.2,116,1.0026153466567973,24.7,2.298800338518177,116,1.0026153466567973
24.3,3.7,112,1.0023192696767826,24.3,2.657987891411642,112,1.0023192696767826
24.1,4.1,101,1.0021218850234395,24.1,2.945337933726414,101,1.0021218850234395
23.7,4.3,98,1.002220577350111,23.7,3.0890129548838,98,1.002220577350111
23.1,4.6,96,1.0025166543301258,23.1,3.304525486619879,96,1.0025166543301258
22.8,4.8,95,1.0029114236368122,22.8,3.448200507777265,95,1.0029114236368122
22.7,5.0,99,1.0034048852701702,22.7,3.5918755289346516,99,1.0034048852701702
23.3,5.5,102,1.0040957315568715,23.3,3.9510630818281163,102,1.0040957315568715
25.0,6.2,102,1.0045891931902295,25.0,4.453925655878968,102,1.0045891931902295
27.1,6.7,104,1.0044905008635578,27.1,4.813113208772433,104,1.0044905008635578
28.9,6.6,105,1.0038983469035283,28.9,4.741275698193739,105,1.0038983469035283
30.2,6.4,103,1.0028127313101407,30.2,4.597600677036354,103,1.0028127313101407
31.1,6.2,104,1.0015297310634097,31.1,4.453925655878968,104,1.0015297310634097
31.6,5.5,100,1.0003454231433506,31.6,3.9510630818281163,100,1.0003454231433506
31.5,4.5,85,0.9996545768566494,31.5,3.2326879760411864,85,0.9996545768566494
31.1,4.2,65,0.9995558845299778,31.1,3.0171754443051073,65,0.9995558845299778
30.2,4.0,55,0.9998519615099927,30.2,2.8735004231477212,55,0.9998519615099927
28.4,3.4,52,1.0006415001233653,28.4,2.442475359675563,52,1.0006415001233653
26.6,3.3,54,1.0016284233900814,26.6,2.3706378490968696,54,1.0016284233900814
25.9,2.9,59,1.0029114236368122,25.9,2.083287806782098,59,1.0029114236368122
25.5,2.4,69,1.0038983469035283,25.5,1.7241002538886325,69,1.0038983469035283
25.2,2.5,73,1.0043918085368864,25.2,1.7959377644673258,73,1.0043918085368864
24.9,3.0,89,1.0047865778435727,24.9,2.155125317360791,89,1.0047865778435727
24.5,3.6,106,1.004983962496916,24.5,2.586150380832949,106,1.004983962496916
24.4,3.8,108,1.0045891931902295,24.4,2.7298254019903347,108,1.0045891931902295
24.2,4.2,101,1.004194423883543,24.2,3.0171754443051073,101,1.004194423883543
23.7,4.1,98,1.0038983469035283,23.7,2.945337933726414,98,1.0038983469035283
23.2,4.2,104,1.0037996545768566,23.2,3.0171754443051073,104,1.0037996545768566
22.8,4.8,107,1.0038983469035283,22.8,3.448200507777265,107,1.0038983469035283
22.6,5.3,109,1.0043918085368864,22.6,3.80738806067073,109,1.0043918085368864
22.5,5.8,111,1.004983962496916,22.5,4.166575613564196,111,1.004983962496916
23.1,6.2,113,1.0055761164569454,23.1,4.453925655878968,113,1.0055761164569454
24.8,7.1,113,1.0057735011102886,24.8,5.100463251087205,113,1.0057735011102886
26.9,8.4,113,1.0056748087836171,26.9,6.034350888610215,113,1.0056748087836171
28.5,8.9,114,1.0050826548235874,28.5,6.393538441503679,114,1.0050826548235874
29.4,8.7,114,1.0039970392301998,29.4,6.249863420346292,114,1.0039970392301998
30.2,8.0,115,1.0028127313101407,30.2,5.7470008462954425,115,1.0028127313101407
30.9,7.0,116,1.0015297310634097,30.9,5.028625740508512,116,1.0015297310634097
31.0,6.5,115,1.000740192450037,31.0,4.669438187615047,115,1.000740192450037
30.8,6.7,113,1.0005428077966938,30.8,4.813113208772433,113,1.0005428077966938
30.4,6.4,113,1.0008388847767087,30.4,4.597600677036354,113,1.0008388847767087
29.2,5.5,116,1.0016284233900814,29.2,3.9510630818281163,116,1.0016284233900814
27.6,4.8,117,1.0024179620034543,27.6,3.448200507777265,117,1.0024179620034543
26.3,4.6,117,1.0031088082901554,26.3,3.304525486619879,117,1.0031088082901554
25.4,4.9,122,1.0037009622501851,25.4,3.5200380183559585,122,1.0037009622501851
25.0,5.8,127,1.004194423883543,25.0,4.166575613564196,127,1.004194423883543
24.8,6.7,125,1.0044905008635578,24.8,4.813113208772433,125,1.0044905008635578
24.6,6.8,120,1.0043918085368864,24.6,4.884950719351126,120,1.0043918085368864
24.2,6.5,117,1.004194423883543,24.2,4.669438187615047,117,1.004194423883543
23.7,6.2,117,1.0039970392301998,23.7,4.453925655878968,117,1.0039970392301998
23.2,6.0,117,1.0037996545768566,23.2,4.310250634721582,117,1.0037996545768566
22.8,5.8,118,1.0036022699235134,22.8,4.166575613564196,118,1.0036022699235134
22.6,5.7,121,1.0036022699235134,22.6,4.094738102985502,121,1.0036022699235134
22.3,5.7,128,1.0038983469035283,22.3,4.094738102985502,128,1.0038983469035283
21.9,6.1,132,1.0045891931902295,21.9,4.3820881453002745,132,1.0045891931902295
22.3,6.6,130,1.0053787318036023,22.3,4.741275698193739,130,1.0053787318036023
23.7,7.3,123,1.0057735011102886,23.7,5.244138272244591,123,1.0057735011102886
25.5,7.7,117,1.0056748087836171,25.5,5.531488314559363,117,1.0056748087836171
27.2,7.5,114,1.0050826548235874,27.2,5.387813293401977,114,1.0050826548235874
28.4,6.7,112,1.0038983469035283,28.4,4.813113208772433,112,1.0038983469035283
29.3,5.6,110,1.0026153466567973,29.3,4.022900592406809,110,1.0026153466567973
29.9,4.4,106,1.0013323464100667,29.9,3.1608504654624934,106,1.0013323464100667
30.1,3.7,102,1.0005428077966938,30.1,2.657987891411642,102,1.0005428077966938
29.9,3.1,98,1.000246730816679,29.9,2.226962827939484,98,1.000246730816679
29.4,2.4,92,1.0006415001233653,29.4,1.7241002538886325,92,1.0006415001233653
28.0,1.9,92,1.0013323464100667,28.0,1.3649127009951674,92,1.0013323464100667
26.4,1.8,111,1.0020231926967678,26.4,1.2930751904164746,111,1.0020231926967678
25.6,2.5,138,1.002714038983469,25.6,1.7959377644673258,138,1.002714038983469
24.8,3.5,146,1.0034048852701702,24.8,2.514312870254256,146,1.0034048852701702
24.1,4.5,143,1.0037996545768566,24.1,3.2326879760411864,143,1.0037996545768566
23.7,5.4,139,1.0037996545768566,23.7,3.8792255712494237,139,1.0037996545768566
23.4,6.1,133,1.0037009622501851,23.4,4.3820881453002745,133,1.0037009622501851
23.0,6.2,125,1.0035035775968417,23.0,4.453925655878968,125,1.0035035775968417
22.5,5.9,120,1.0031088082901554,22.5,4.238413124142889,120,1.0031088082901554
22.0,5.6,116,1.0028127313101407,22.0,4.022900592406809,116,1.0028127313101407
21.8,5.5,115,1.0026153466567973,21.8,3.9510630818281163,115,1.0026153466567973
21.6,5.4,114,1.0026153466567973,21.6,3.8792255712494237,114,1.0026153466567973
21.4,5.3,112,1.002714038983469,21.4,3.80738806067073,112,1.002714038983469
21.3,5.3,114,1.003207500616827,21.3,3.80738806067073,114,1.003207500616827
21.9,5.7,117,1.0037996545768566,21.9,4.094738102985502,117,1.0037996545768566
23.4,6.2,114,1.0040957315568715,23.4,4.453925655878968,114,1.0040957315568715
25.2,6.2,105,1.0037009622501851,25.2,4.453925655878968,105,1.0037009622501851
27.2,5.4,97,1.0029114236368122,27.2,3.8792255712494237,97,1.0029114236368122
28.6,4.1,93,1.0018258080434246,28.6,2.945337933726414,93,1.0018258080434246
29.5,2.7,75,1.0005428077966938,29.5,1.9396127856247118,75,1.0005428077966938
29.6,2.7,25,0.9993584998766346,29.6,1.9396127856247118,25,0.9993584998766346
29.2,3.6,359,0.9986676535899334,29.2,2.586150380832949,359,0.9986676535899334
28.6,3.6,349,0.9985689612632618,28.6,2.586150380832949,349,0.9985689612632618
27.7,3.3,344,0.9988650382432767,27.7,2.3706378490968696,344,0.9988650382432767
26.3,3.2,348,0.9993584998766346,26.3,2.298800338518177,348,0.9993584998766346
25.1,2.7,348,0.9998519615099927,25.1,1.9396127856247118,348,0.9998519615099927
24.7,1.6,320,1.0006415001233653,24.7,1.1494001692590885,320,1.0006415001233653
24.4,1.3,249,1.0013323464100667,24.4,0.9338876375230094,249,1.0013323464100667
23.9,2.2,200,1.0018258080434246,23.9,1.5804252327312467,200,1.0018258080434246
23.5,3.0,195,1.0019245003700963,23.5,2.155125317360791,195,1.0019245003700963
23.4,2.9,200,1.0014310387367382,23.4,2.083287806782098,200,1.0014310387367382
23.5,2.4,177,1.0011349617567233,23.5,1.7241002538886325,177,1.0011349617567233
23.8,2.8,133,1.0008388847767087,23.8,2.0114502962034044,133,1.0008388847767087
24.4,3.2,111,1.0005428077966938,24.4,2.298800338518177,111,1.0005428077966938
24.7,3.0,103,1.0004441154700223,24.7,2.155125317360791,103,1.0004441154700223
24.7,3.1,101,1.0005428077966938,24.7,2.226962827939484,101,1.0005428077966938
24.4,3.3,99,1.0006415001233653,24.4,2.3706378490968696,99,1.0006415001233653
24.4,3.5,95,1.0009375771033802,24.4,2.514312870254256,95,1.0009375771033802
25.0,3.7,93,1.0013323464100667,25.0,2.657987891411642,93,1.0013323464100667
26.1,4.2,94,1.0019245003700963,26.1,3.0171754443051073,94,1.0019245003700963
27.0,4.4,91,1.002220577350111,27.0,3.1608504654624934,91,1.002220577350111
28.0,3.8,85,1.0019245003700963,28.0,2.7298254019903347,85,1.0019245003700963
28.9,2.8,77,1.0009375771033802,28.9,2.0114502962034044,77,1.0009375771033802
29.6,2.0,53,0.9996545768566494,29.6,1.4367502115738606,53,0.9996545768566494
29.5,2.7,10,0.9985689612632618,29.5,1.9396127856247118,10,0.9985689612632618
28.8,3.8,355,0.9978781149765606,28.8,2.7298254019903347,355,0.9978781149765606
27.9,3.9,350,0.9975820379965458,27.9,2.8016629125690278,350,0.9975820379965458
27.0,3.6,352,0.9978781149765606,27.0,2.586150380832949,352,0.9978781149765606
25.9,3.3,357,0.9983715766099186,25.9,2.3706378490968696,357,0.9983715766099186
25.2,3.0,357,0.9989637305699482,25.2,2.155125317360791,357,0.9989637305699482
25.1,2.6,347,0.9995558845299778,25.1,1.8677752750460188,347,0.9995558845299778
25.1,1.9,340,1.0001480384900074,25.1,1.3649127009951674,340,1.0001480384900074
24.9,0.6,321,1.0005428077966938,24.9,0.43102506347215813,321,1.0005428077966938
24.5,1.0,147,1.000740192450037,24.5,0.7183751057869303,147,1.000740192450037
24.4,1.5,126,1.0008388847767087,24.4,1.0775626586803955,126,1.0008388847767087
24.6,1.0,136,1.0005428077966938,24.6,0.7183751057869303,136,1.0005428077966938
24.6,1.3,152,1.0001480384900074,24.6,0.9338876375230094,152,1.0001480384900074
24.3,1.9,134,0.9999506538366643,24.3,1.3649127009951674,134,0.9999506538366643
23.9,2.2,116,0.9998519615099927,23.9,1.5804252327312467,116,0.9998519615099927
23.4,2.6,106,0.9999506538366643,23.4,1.8677752750460188,106,0.9999506538366643
23.1,3.4,101,1.0003454231433506,23.1,2.442475359675563,101,1.0003454231433506
22.9,4.3,99,1.0008388847767087,22.9,3.0890129548838,99,1.0008388847767087
23.3,4.8,98,1.001233654083395,23.3,3.448200507777265,98,1.001233654083395
24.5,5.1,93,1.0015297310634097,24.5,3.663713039513344,93,1.0015297310634097
26.0,4.8,90,1.0015297310634097,26.0,3.448200507777265,90,1.0015297310634097
27.5,4.1,83,1.0011349617567233,27.5,2.945337933726414,83,1.0011349617567233
28.5,3.3,61,1.0004441154700223,28.5,2.3706378490968696,61,1.0004441154700223
29.1,3.1,28,0.9994571922033062,29.1,2.226962827939484,28,0.9994571922033062
29.0,3.9,4,0.9985689612632618,29.0,2.8016629125690278,4,0.9985689612632618
28.5,4.7,359,0.9978781149765606,28.5,3.3763629971985725,359,0.9978781149765606
27.9,4.9,2,0.9975820379965458,27.9,3.5200380183559585,2,0.9975820379965458
27.2,4.7,10,0.997779422649889,27.2,3.3763629971985725,10,0.997779422649889
26.4,4.5,18,0.9983715766099186,26.4,3.2326879760411864,18,0.9983715766099186
25.7,3.8,24,0.9989637305699482,25.7,2.7298254019903347,24,0.9989637305699482
25.4,3.1,29,0.9995558845299778,25.4,2.226962827939484,29,0.9995558845299778
25.2,2.6,36,1.000246730816679,25.2,1.8677752750460188,36,1.000246730816679
25.0,2.6,50,1.0006415001233653,25.0,1.8677752750460188,50,1.0006415001233653
24.7,2.8,59,1.0008388847767087,24.7,2.0114502962034044,59,1.0008388847767087
24.3,2.7,70,1.0009375771033802,24.3,1.9396127856247118,70,1.0009375771033802
24.0,2.6,89,1.0010362694300519,24.0,1.8677752750460188,89,1.0010362694300519
23.6,2.8,109,1.0010362694300519,23.6,2.0114502962034044,109,1.0010362694300519
23.2,3.1,114,1.000740192450037,23.2,2.226962827939484,114,1.000740192450037
23.0,3.4,105,1.0005428077966938,23.0,2.442475359675563,105,1.0005428077966938
22.9,3.9,104,1.000740192450037,22.9,2.8016629125690278,104,1.000740192450037
22.6,4.3,108,1.0010362694300519,22.6,3.0890129548838,108,1.0010362694300519
22.6,4.5,108,1.0016284233900814,22.6,3.2326879760411864,108,1.0016284233900814
23.4,4.7,104,1.0023192696767826,23.4,3.3763629971985725,104,1.0023192696767826
25.0,4.9,97,1.0028127313101407,25.0,3.5200380183559585,97,1.0028127313101407
26.7,4.8,89,1.0029114236368122,26.7,3.448200507777265,89,1.0029114236368122
28.2,4.4,79,1.0024179620034543,28.2,3.1608504654624934,79,1.0024179620034543
29.2,3.8,60,1.0015297310634097,29.2,2.7298254019903347,60,1.0015297310634097
29.8,4.1,34,1.0004441154700223,29.8,2.945337933726414,34,1.0004441154700223
29.7,5.2,19,0.9994571922033062,29.7,3.7355505500920376,19,0.9994571922033062
29.5,5.6,16,0.9985689612632618,29.5,4.022900592406809,16,0.9985689612632618
29.3,5.3,17,0.9981741919565753,29.3,3.80738806067073,17,0.9981741919565753
28.8,5.1,19,0.9984702689365902,28.8,3.663713039513344,19,0.9984702689365902
27.7,4.5,21,0.9990624228966197,27.7,3.2326879760411864,21,0.9990624228966197
26.7,4.0,23,0.9996545768566494,26.7,2.8735004231477212,23,0.9996545768566494
26.3,3.8,30,1.000246730816679,26.3,2.7298254019903347,30,1.000246730816679
26.0,3.3,40,1.0009375771033802,26.0,2.3706378490968696,40,1.0009375771033802
25.7,2.6,53,1.0015297310634097,25.7,1.8677752750460188,53,1.0015297310634097
25.3,2.1,68,1.001727115716753,25.3,1.5085877221525537,68,1.001727115716753
